word,frequency,current_phonetic,effective_phonetic,current_uk,current_us,current_status,expected_uk,expected_us,expected_status,verdict,source_variants,conflict_dialects,candidate_count_uk,candidate_count_us,sources_json
caveat,11411,/ˈkeɪviˌæt/,/ˈkeɪviˌæt/,/ˈkævɪæt/,/ˈkeɪviˌæt/,verified,/ˈkævɪæt/,/ˈkeɪviˌæt/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈkævɪæt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈkævɪæt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈkeɪviˌæt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
cbs,0,/ˌsiːˌbiːˈɛs/,/ˌsiːˌbiːˈɛs/,,/ˌsiːˌbiːˈɛs/,us_only,,/ˌsiːˌbiːˈɛs/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌsiːˌbiːˈɛs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
cc,0,/ˌsiːˈsiː/,/ˌsiːˈsiː/,,/ˌsiːˈsiː/,us_only,,/ˌsiːˈsiː/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌsiːˈsiː/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
ceaselessly,23584,/ˈsiːzləsli/,/ˈsiːzləsli/,,/ˈsiːzləsli/,us_only,,/ˈsiːzləsli/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈsiːzləsli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
cede,12221,/ˈsiːd/,/ˈsiːd/,,/ˈsiːd/,us_only,,/ˈsiːd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈsiːd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
celebrities,0,/səˈlɛbɹɪtiz/,/səˈlɛbɹɪtiz/,,/səˈlɛbɹɪtiz/,us_only,,/səˈlɛbɹɪtiz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/səˈlɛbɹɪtiz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
celebrity,2960,/səˈlɛbɹɪti/,/səˈlɛbɹɪti/,/sɪˈlɛbɹɪti/,/səˈlɛbɹɪti/,verified,/sɪˈlɛbɹɪti/,/səˈlɛbɹɪti/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/sɪˈlɛbɹɪti/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/səˈlɛbɹɪti/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
celebs,0,/səˈlɛbz/,/səˈlɛbz/,,/səˈlɛbz/,us_only,,/səˈlɛbz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/səˈlɛbz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
cellar,7671,/ˈsɛlɚ/,/ˈsɛlɚ/,/ˈsɛlə/,/ˈsɛlɚ/,verified,/ˈsɛlə/,/ˈsɛlɚ/,verified,pass,,,3,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɛlə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈsɛlə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈsɛlə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈsɛlɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
cellular,5796,/ˈsɛljəlɚ/,/ˈsɛljəlɚ/,,/ˈsɛljəlɚ/,conflict,,/ˈsɛljəlɚ/,conflict,review_external_conflict,uk,uk,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɛljulə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈsɛljələ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈsɛljulə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈsɛljələ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈsɛljəlɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
censure,15287,/ˈsɛnʃɚ/,/ˈsɛnʃɚ/,,/ˈsɛnʃɚ/,conflict,,/ˈsɛnʃɚ/,conflict,review_external_conflict,uk,uk,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɛnʃə/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/ˈsɛnsjʊə/"", ""source"": ""kaikki"", ""detail"": ""uk archaic""}, {""ipa"": ""/ˈsɛnʃə/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/ˈsɛnsjʊə/"", ""source"": ""kaikki"", ""detail"": ""uk archaic""}], ""us"": [{""ipa"": ""/ˈsɛnʃɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
centrally,14505,/ˈsɛntɹəli/,/ˈsɛntɹəli/,/ˈsɛntɹəli/,/ˈsɛntɹəli/,same,/ˈsɛntɹəli/,/ˈsɛntɹəli/,same,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɛntɹəli/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/ˈsɛntɹəli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""same""}"
centuries,0,/ˈsɛntʃɚiz/,/ˈsɛntʃɚiz/,,/ˈsɛntʃɚiz/,us_only,,/ˈsɛntʃɚiz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈsɛntʃɚiz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
certified,6965,/ˈsɝtəˌfaɪd/,/ˈsɝtəˌfaɪd/,/ˈsɜːtɪfaɪd/,/ˈsɝtəˌfaɪd/,verified,/ˈsɜːtɪfaɪd/,/ˈsɝtəˌfaɪd/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɜːtɪfaɪd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈsɜːtɪfaɪd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈsɝtəˌfaɪd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
chafing,29844,/ˈtʃeɪfɪŋ/,/ˈtʃeɪfɪŋ/,,/ˈtʃeɪfɪŋ/,us_only,,/ˈtʃeɪfɪŋ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃeɪfɪŋ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
challenging,4981,/ˈtʃæləndʒɪŋ/,/ˈtʃæləndʒɪŋ/,,/ˈtʃæləndʒɪŋ/,us_only,,/ˈtʃæləndʒɪŋ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃæləndʒɪŋ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
champ,7815,/ˈtʃæmp/,/ˈtʃæmp/,/t͡ʃæmp/,/ˈtʃæmp/,verified,/t͡ʃæmp/,/ˈtʃæmp/,verified,pass,,,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/t͡ʃæmp/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation uk us""}, {""ipa"": ""/t͡ʃæmp/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation uk us""}, {""ipa"": ""/t͡ʃæmp/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation uk us""}, {""ipa"": ""/t͡ʃæmp/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation uk us""}], ""us"": [{""ipa"": ""/ˈtʃæmp/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
championships,0,/ˈtʃæmpiənˌʃɪps/,/ˈtʃæmpiənˌʃɪps/,,/ˈtʃæmpiənˌʃɪps/,us_only,,/ˈtʃæmpiənˌʃɪps/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃæmpiənˌʃɪps/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
changes,0,/ˈtʃeɪndʒɪz/,/ˈtʃeɪndʒɪz/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃeɪndʒəz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈtʃeɪndʒɪz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
characterized,0,/ˈkɛɹəktɚˌaɪzd/,/ˈkɛɹəktɚˌaɪzd/,/ˈkæɹəktəɹaɪzd/,/ˈkɛɹəktɚˌaɪzd/,verified,/ˈkæɹəktəɹaɪzd/,/ˈkɛɹəktɚˌaɪzd/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈkæɹəktəɹaɪzd/"", ""source"": ""kaikki"", ""detail"": ""new-york-city received-pronunciation""}], ""us"": [{""ipa"": ""/ˈkɛɹəktɚˌaɪzd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
charismatic,8535,/kɛɹɪzˈmætɪk/,/kɛɹɪzˈmætɪk/,/ˌkæɹɪzˈmætɪk/,/kɛɹɪzˈmætɪk/,verified,/ˌkæɹɪzˈmætɪk/,/kɛɹɪzˈmætɪk/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˌkæɹɪzˈmætɪk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˌkæɹɪzˈmætɪk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/kɛɹɪzˈmætɪk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
charlatan,21841,/ˈʃɑɹlətən/,/ˈʃɑɹlətən/,/ˈʃɑːlətən/,/ˈʃɑɹlətən/,verified,/ˈʃɑːlətən/,/ˈʃɑɹlətən/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈʃɑːlətən/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈʃɑɹlətən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
charleston,0,/ˈtʃɑːlstən/,/ˈtʃɑːlstən/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃɑɹlstən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈtʃɑɹəlstən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
charlotte,0,/ˈʃɑɹlət/,/ˈʃɑɹlət/,/ˈʃɑːlət/,/ˈʃɑɹlət/,verified,/ˈʃɑːlət/,/ˈʃɑɹlət/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈʃɑːlət/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈʃɑɹlət/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
chauvinist,26057,/ˈʃoʊvənəst/,/ˈʃoʊvənəst/,,/ˈʃoʊvənəst/,us_only,,/ˈʃoʊvənəst/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈʃoʊvənəst/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
chemically,13263,/ˈkɛməkli/,/ˈkɛməkli/,,/ˈkɛməkli/,us_only,,/ˈkɛməkli/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈkɛməkli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
chevy,0,/ˈʃɛvɪ/,/ˈʃɛvɪ/,/ˈt͡ʃɛvi/,,conflict,/ˈt͡ʃɛvi/,,conflict,review_external_conflict,us,us,2,2,"{""candidates"": {""uk"": [{""ipa"": ""/ˈt͡ʃɛvi/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/ˈt͡ʃɛvi/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}], ""us"": [{""ipa"": ""/ˈʃɛˌviː/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈtʃɛˌviː/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
chicago,0,/ʃəˈkɑˌɡoʊ/,/ʃəˈkɑˌɡoʊ/,,/ʃəˈkɑˌɡoʊ/,us_only,,/ʃəˈkɑˌɡoʊ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ʃəˈkɑˌɡoʊ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
chick,7269,/ˈtʃɪk/,/ˈtʃɪk/,,/ˈtʃɪk/,us_only,,/ˈtʃɪk/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃɪk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
child,115,/ˈtʃaɪld/,/ˈtʃaɪld/,,/ˈtʃaɪld/,us_only,,/ˈtʃaɪld/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃaɪld/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
chill,4618,/ˈtʃɪl/,/ˈtʃɪl/,/tʃɪl/,/ˈtʃɪl/,verified,/tʃɪl/,/ˈtʃɪl/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/tʃɪl/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/tʃɪl/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}], ""us"": [{""ipa"": ""/ˈtʃɪl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
chimpanzee,12642,/tʃɪmˈpænzi/,/tʃɪmˈpænzi/,,/tʃɪmˈpænzi/,conflict,,/tʃɪmˈpænzi/,conflict,review_external_conflict,uk,uk,3,1,"{""candidates"": {""uk"": [{""ipa"": ""/t͡ʃɪmˈpænzi/"", ""source"": ""kaikki"", ""detail"": ""uk us""}, {""ipa"": ""/ˌt͡ʃɪmpənˈziː/"", ""source"": ""kaikki"", ""detail"": ""uk us""}, {""ipa"": ""/ˌt͡ʃɪmpænˈziː/"", ""source"": ""kaikki"", ""detail"": ""uk us""}], ""us"": [{""ipa"": ""/tʃɪmˈpænzi/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
chip,2159,/ˈtʃɪp/,/ˈtʃɪp/,,/ˈtʃɪp/,us_only,,/ˈtʃɪp/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈtʃɪp/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
chivalrous,29901,/ˈʃɪvəlɹəs/,/ˈʃɪvəlɹəs/,,,conflict,,,conflict,review_external_conflict,uk,uk,2,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈʃɪvəlɹəs/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/ˈt͡ʃɪvəlɹəs/"", ""source"": ""kaikki"", ""detail"": ""uk archaic""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
chivalry,22033,/ˈʃɪvəlɹi/,/ˈʃɪvəlɹi/,,/ˈʃɪvəlɹi/,us_only,,/ˈʃɪvəlɹi/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈʃɪvəlɹi/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
cho,0,/ˈtʃoʊ/,/ˈtʃoʊ/,/t͡ʃəʊ/,/ˈtʃoʊ/,verified,/t͡ʃəʊ/,/ˈtʃoʊ/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/t͡ʃəʊ/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/ˈtʃoʊ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
chondrite,30478,/ˈkɔndraɪt/,/ˈkɔndraɪt/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
chromosphere,39512,/ˈkɹəʊməsfˌɪə/,/ˈkɹəʊməsfˌɪə/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
chronic,3654,/ˈkɹɑnɪk/,/ˈkɹɑnɪk/,/ˈkɹɒnɪk/,/ˈkɹɑnɪk/,verified,/ˈkɹɒnɪk/,/ˈkɹɑnɪk/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈkɹɒnɪk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈkɹɒnɪk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈkɹɑnɪk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
chronological,13403,/ˌkɹɑnəˈlɑdʒɪkəl/,/ˌkɹɑnəˈlɑdʒɪkəl/,/ˌkɹɒnəˈlɒd͡ʒɪkəl/,/ˌkɹɑnəˈlɑdʒɪkəl/,verified,/ˌkɹɒnəˈlɒd͡ʒɪkəl/,/ˌkɹɑnəˈlɑdʒɪkəl/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˌkɹɒnəˈlɒd͡ʒɪkəl/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˌkɹɑnəˈlɑdʒɪkəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
chug,15052,/ˈtʃʌɡ/,/ˈtʃʌɡ/,,/ˈtʃʌɡ/,conflict,,/ˈtʃʌɡ/,conflict,review_external_conflict,uk,uk,8,1,"{""candidates"": {""uk"": [{""ipa"": ""/t͡ʃʌɡ/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation southern-england""}, {""ipa"": ""/t͡ʃʊɡ/"", ""source"": ""kaikki"", ""detail"": ""northern-england""}, {""ipa"": ""/t͡ʃʌɡ/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation southern-england""}, {""ipa"": ""/t͡ʃʊɡ/"", ""source"": ""kaikki"", ""detail"": ""northern-england""}, {""ipa"": ""/t͡ʃʌɡ/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation southern-england""}, {""ipa"": ""/t͡ʃʊɡ/"", ""source"": ""kaikki"", ""detail"": ""northern-england""}, {""ipa"": ""/t͡ʃʌɡ/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation southern-england""}, {""ipa"": ""/t͡ʃʊɡ/"", ""source"": ""kaikki"", ""detail"": ""northern-england""}], ""us"": [{""ipa"": ""/ˈtʃʌɡ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
cingular,0,/ˌsɪnɡuˌlɝ/,/ˌsɪnɡuˌlɝ/,,/ˌsɪnɡuˌlɝ/,us_only,,/ˌsɪnɡuˌlɝ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌsɪnɡuˌlɝ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
circadian,24116,/sɚˈkeɪdiən/,/sɚˈkeɪdiən/,/səˈkeɪdɪən/,/sɚˈkeɪdiən/,verified,/səˈkeɪdɪən/,/sɚˈkeɪdiən/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/səˈkeɪdɪən/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/sɚˈkeɪdiən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
circulate,5888,/ˈsɝkjəˌleɪt/,/ˈsɝkjəˌleɪt/,/ˈsɜːkjʊˌleɪt/,/ˈsɝkjəˌleɪt/,verified,/ˈsɜːkjʊˌleɪt/,/ˈsɝkjəˌleɪt/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɜːkjʊˌleɪt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈsɝkjəˌleɪt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
circumscribed,27901,/ˌsɝkəmˈskɹaɪbd/,/ˌsɝkəmˈskɹaɪbd/,,/ˌsɝkəmˈskɹaɪbd/,us_only,,/ˌsɝkəmˈskɹaɪbd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌsɝkəmˈskɹaɪbd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
circumstance,1780,/ˈsɝkəmˌstæns/,/ˈsɝkəmˌstæns/,,/ˈsɝkəmˌstæns/,us_only,,/ˈsɝkəmˌstæns/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈsɝkəmˌstæns/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
cistern,22043,/ˈsɪstɚn/,/ˈsɪstɚn/,/ˈsɪstən/,/ˈsɪstɚn/,verified,/ˈsɪstən/,/ˈsɪstɚn/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɪstən/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/ˈsɪstɚn/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
citizenship,4851,/ˈsɪtɪzənˌʃɪp/,/ˈsɪtɪzənˌʃɪp/,/ˈsɪtɪzənʃɪp/,/ˈsɪtɪzənˌʃɪp/,verified,/ˈsɪtɪzənʃɪp/,/ˈsɪtɪzənˌʃɪp/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈsɪtɪzənʃɪp/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈsɪtɪzənˌʃɪp/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
clad,10326,/ˈklæd/,/ˈklæd/,/klæd/,/ˈklæd/,verified,/klæd/,/ˈklæd/,verified,pass,,,3,1,"{""candidates"": {""uk"": [{""ipa"": ""/klæd/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/klæd/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/klæd/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}], ""us"": [{""ipa"": ""/ˈklæd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
claimed,26940,/ˈkleɪmd/,/ˈkleɪmd/,,/ˈkleɪmd/,us_only,,/ˈkleɪmd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈkleɪmd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
claims,0,/ˈkleɪmz/,/ˈkleɪmz/,,/ˈkleɪmz/,us_only,,/ˈkleɪmz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈkleɪmz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
clarke,0,/ˈklɑɹk/,/ˈklɑɹk/,,/ˈklɑɹk/,us_only,,/ˈklɑɹk/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈklɑɹk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
clear-cut,0,/ˈklɪɹˌkʌt/,/ˈklɪɹˌkʌt/,,/ˈklɪɹˌkʌt/,us_only,,/ˈklɪɹˌkʌt/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈklɪɹˌkʌt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
clearer,0,/ˈklɪɹɚ/,/ˈklɪɹɚ/,/ˈklɪəɹə/,/ˈklɪɹɚ/,verified,/ˈklɪəɹə/,/ˈklɪɹɚ/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈklɪəɹə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈklɪəɹə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈklɪɹɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
